,Taxon,Branch Type,l1,l2,l1/l2
12356,G001702175,terminal,0.057007,0.021850701,2.608932341
12357,G001312845,terminal,0.043133,0.065828365,0.655234264
12358,  ,internal,0.229435,0.048585519,4.722291861
12359,  ,internal,0.152268,0.032181423,4.731549583
12360,G001313205,terminal,0.096288,0.080916486,1.189967636
12361,G001433995,terminal,0.109536,0.00869596,12.59619453
12362,  ,internal,0.327251,0.06321495,5.176797585
12363,  ,internal,0.178498,0.038831446,4.596738486
12364,G001436395,terminal,0.003262,0.055076122,0.059227119
12365,G000740055,terminal,0.005264,0.067245421,0.078280423
12366,  ,internal,0.304035,0.06987713,4.350994356
12367,  ,internal,0.108698,0.019977061,5.441140853
12368,G001434395,terminal,0.012106,0.018524303,0.653519855
12369,G000383435,terminal,0.018715,0.020185287,0.927160479
12370,  ,internal,0.104033,0.019349799,5.376438249
12371,G001437125,terminal,0.011121,0.04896128,0.227138669
12372,  ,internal,0.036726,0.013815708,2.658278476
12373,G001050435,terminal,0.04675,0.02828398,1.652879133
12374,  ,internal,0.150837,0.016134182,9.348908985
12375,G000014465,terminal,0.040678,0.051594045,0.788424317
12376,  ,internal,0.059959,0.01060795,5.652270125
12377,G001434835,terminal,0.023363,0.053199502,0.439158245
12378,G001435095,terminal,0.022826,0.045424932,0.502499372
12379,  ,internal,0.075265,0.018943129,3.973208397
12380,  ,internal,0.323832,0.091695307,3.531609319
12381,  ,internal,0.162476,0.0178659,9.094196206
12382,  ,internal,0.155985,0.027719871,5.62719071
12383,G000463075,terminal,0.014461,0.005220623,2.769975761
12384,G000271445,terminal,0.017679,0.003980883,4.440974416
12385,  ,internal,0.051258,0.01162498,4.409297757
12386,G000203855,terminal,0.017431,0.004977384,3.5020405
12387,G001982205,terminal,0.017217,0.004126123,4.172682504
12388,  ,internal,0.06325,0.014367255,4.402371983
12389,  ,internal,0.092795,0.025727648,3.606820138
12390,G001039045,terminal,0.00417,0.036091487,0.115539713
12391,  ,internal,0.113902,0.013329373,8.54518807
12392,G001438845,terminal,0.005007,0.053389452,0.09378257
12393,  ,internal,0.04066,0.013794189,2.947618122
12394,G000498955,terminal,0.052056,0.03760628,1.384236881
12395,  ,internal,0.393196,0.110735316,3.550773259
12396,  ,internal,0.053981,0.017598031,3.067445443
12397,G000496435,terminal,0.055601,5.71E-05,974.3535823
12398,G001010185,terminal,0.108449,0.02069477,5.240406278
12399,  ,internal,0.116102,3.27E-05,3551.801568
12400,G001297905,terminal,0.06443,0.021446145,3.004269588
12401,  ,internal,0.071325,0.007945767,8.976477212
12402,G001941785,terminal,0.013393,0.007754901,1.72703681
12403,  ,internal,0.011497,0.000453036,25.37766298
12404,G000162395,terminal,0.016731,0.002710781,6.172021328
12405,  ,internal,0.012432,0.010045719,1.237542143
12406,G001854105,terminal,0.015081,0.002941642,5.126728716
12407,  ,internal,0.002801,0.000133115,21.04200363
12408,G000966835,terminal,0.012057,0.005128421,2.351016263
12409,  ,internal,0.002984,0.001981343,1.506049408
12410,G001039735,terminal,0.050675,0.001785041,28.3887005
12411,G001807655,terminal,0.026403,0.004713693,5.601340248
12412,  ,internal,0.011081,0.003770261,2.939054211
12413,G000159215,terminal,0.004101,0.007619332,0.538236153
12414,  ,internal,0.004777,0.001329383,3.593395254
12415,G000472265,terminal,0.002178,0.002297099,0.948152389
12416,  ,internal,0.004699,0.000412615,11.38834022
12417,G000397165,terminal,0.000378,0.008965347,0.04216234
12418,G000010145,terminal,0.022311,0.00761161,2.931180247
12419,  ,internal,0.00153,9.77E-05,15.65619407
12420,G001742205,terminal,0.015483,0.0083865,1.846181429
12421,  ,internal,0.001546,0.000405147,3.815895153
12422,  ,internal,0.101464,0.002031551,49.94410429
12423,  ,internal,0.008553,0.000104118,82.14749476
12424,G001297025,terminal,0.00667,0.034104053,0.19557793
12425,  ,internal,0.015876,0.002534219,6.26465195
12426,G001010245,terminal,0.025695,0.014643208,1.75473849
12427,  ,internal,0.032355,0.003715853,8.707288335
12428,G001368755,terminal,0.011135,0.013366374,0.833060665
12429,  ,internal,0.005279,0.001594556,3.310640281
12430,G001436835,terminal,0.024599,0.005776543,4.258429159
12431,G001982185,terminal,0.019177,0.00475463,4.033331806
12432,  ,internal,0.057338,0.006093789,9.409253373
12433,  ,internal,0.370953,0.092700197,4.001641994
12434,G001311375,terminal,0.069894,0.102191542,0.683950929
12435,G001434365,terminal,0.028074,0.088113993,0.318610009
12436,  ,internal,0.180268,0.053972482,3.339998316
12437,  ,internal,0.045355,0.03446069,1.316137319
12438,G001437235,terminal,0.072988,0.017441044,4.184841325
12439,G000312405,terminal,0.072562,0.004695432,15.45374444
12440,  ,internal,0.370777,0.103717474,3.574874967
12441,  ,internal,0.05461,0.015241971,3.582869982
12442,G000161935,terminal,0.064439,0.077336103,0.833233092
12443,G001437055,terminal,0.091828,0.09543795,0.962174901
12444,  ,internal,0.210767,0.053169813,3.964035006
12445,  ,internal,0.064985,0.016025947,4.05498668
12446,G000248095,terminal,0.153288,0.107260134,1.429123711
12447,  ,internal,0.055446,0.017505395,3.167366458
12448,G001435475,terminal,0.037165,0.000764168,48.6345998
12449,G000160835,terminal,0.038786,0.004930723,7.866189198
12450,  ,internal,0.273619,0.047581092,5.750582581
12451,G001435935,terminal,0.001291,0.051789933,0.024927624
12452,  ,internal,0.151255,0.037707003,4.011323849
12453,G001435345,terminal,0.060453,0.065389833,0.924501519
12454,  ,internal,0.057292,0.012966901,4.418326322
12455,G000016825,terminal,0.020573,0.048411817,0.424958231
12456,G900156885,terminal,0.016019,0.048605097,0.329574492
12457,  ,internal,0.134929,0.027203758,4.95993969
12458,  ,internal,0.068227,0.011317361,6.028525608
12459,G000159435,terminal,0.025391,0.051247893,0.495454513
12460,G001436045,terminal,0.016641,0.053652251,0.310164061
12461,  ,internal,0.158171,0.033580445,4.710211595
12462,  ,internal,0.204979,0.048339161,4.240433592
12463,  ,internal,0.303457,0.10162359,2.986088165
12464,G000876205,terminal,0.007093,0.061920423,0.114550251
12465,G000829395,terminal,0.003612,0.05392771,0.066978554
12466,  ,internal,0.157758,0.039473017,3.996603543
12467,G001434475,terminal,0.096714,0.050768321,1.905006849
12468,G001436295,terminal,0.087975,0.047876255,1.837549734
12469,  ,internal,0.027609,0.062117465,0.444464368
12470,  ,internal,0.063827,0.021713439,2.939515951
12471,G001434315,terminal,0.111474,0.12191072,0.914390469
12472,  ,internal,0.243328,0.045144198,5.390017094
12473,  ,internal,0.179301,0.034909955,5.13609949
12474,G000428925,terminal,0.041194,0.051075263,0.806535253
12475,G001437435,terminal,0.020382,0.053756924,0.37915116
12476,  ,internal,0.432748,0.124217627,3.483788991
12477,  ,internal,0.020943,0.017272666,1.212493775
12478,  ,internal,0.043028,0.018989817,2.265845917
12479,G001437075,terminal,0.062526,0.042706341,1.464091711
12480,G000014505,terminal,0.063188,0.047331165,1.335018912
12481,  ,internal,0.045621,0.019490701,2.340654642
12482,G001767275,terminal,0.025777,0.095003796,0.271326002
12483,  ,internal,0.186482,0.047871142,3.895499289
12484,G001437605,terminal,0.066516,0.094775344,0.701828103
12485,G000237995,terminal,0.107921,0.094149858,1.146268325
12486,  ,internal,0.053205,0.027151051,1.959592622
12487,  ,internal,0.240483,0.056872915,4.228427539
12488,G001438725,terminal,0.023088,0.037463238,0.616284152
12489,G001611135,terminal,0.029807,0.054388362,0.548040034
12490,  ,internal,0.146272,0.022258026,6.57165207
12491,G001438655,terminal,0.015386,0.052800397,0.291399322
12492,G001437405,terminal,0.01172,0.028729623,0.407941309
12493,  ,internal,0.134845,0.024030854,5.61132786
12494,  ,internal,0.288354,0.100586388,2.866729854
12495,  ,internal,0.266605,0.061437275,4.339466539
12496,  ,internal,0.168442,0.021273458,7.917941839
12497,G001869815,terminal,0.002,0.000160914,12.42897617
12498,G001869985,terminal,0.024083,0.001756999,13.70689298
12499,  ,internal,0.001781,0.000105939,16.81149789
12500,G001867875,terminal,0.015487,2.91E-06,5331.153184
12501,  ,internal,0.01423,0.001375364,10.34635496
12502,G001868555,terminal,0.161989,5.37E-05,3014.472311
12503,  ,internal,0.136079,1.00E-06,136079
12504,G001869445,terminal,0.01605,0.003240782,4.952508529
12505,  ,internal,0.006459,2.25E-06,2867.480577
12506,G001868045,terminal,0.041059,0.00456571,8.992906601
12507,  ,internal,0.003114,2.40E-06,1299.720356
12508,G001868405,terminal,0.014304,0.001384033,10.33501742
12509,G001867795,terminal,0.015916,5.38E-05,295.6495895
12510,  ,internal,0.005129,5.31E-05,96.54279298
12511,  ,internal,0.064128,2.33E-06,27572.44819
12512,G001868145,terminal,0.194602,0.003246657,59.9391873
12513,  ,internal,0.219765,0.002856171,76.94391709
12514,G001868525,terminal,0.020033,2.58E-06,7750.909232
12515,G001867615,terminal,0.020689,0.000106741,193.8241221
12516,  ,internal,0.021145,0.001378269,15.34171095
12517,G001868715,terminal,0.350676,0.00583488,60.09995064
12518,  ,internal,0.172263,1.00E-06,172263
12519,  ,internal,0.050747,2.15E-06,23553.95683
12520,G001869295,terminal,1.703481,0.00214761,793.1986704
12521,  ,internal,0.294768,0.002376911,124.0130782
12522,G001869395,terminal,0.000871,2.58E-06,336.9960535
12523,G001869885,terminal,0.003625,0.000106472,34.0464779
12524,  ,internal,0.000696,2.90E-06,240.3979
12525,G001868345,terminal,0.057979,0.003184484,18.20671732
12526,  ,internal,0.016779,0.001382163,12.13966804
12527,G001867835,terminal,2.438158,2.34E-06,1043419.352
12528,  ,internal,0.798441,0.002878932,277.3392954
12529,G001867555,terminal,1.90E-05,2.46E-06,7.719811474
12530,G001868315,terminal,9.40E-05,5.42E-05,1.733591282
12531,  ,internal,9.00E-06,2.26E-06,3.989184877
12532,G001869405,terminal,0.004309,2.58E-06,1667.182543
12533,G001870015,terminal,0.014547,0.000107289,135.5868065
12534,  ,internal,0.000913,0.003142535,0.290529789
12535,  ,internal,0.377063,0.001378075,273.6158314
12536,  ,internal,0.032368,2.31E-06,14016.3686
12537,G001867915,terminal,0.002265,5.42E-05,41.8080264
12538,  ,internal,0.002453,2.26E-06,1087.03359
12539,G001868185,terminal,0.012408,0.000163476,75.90100327
12540,  ,internal,0.003643,2.01E-06,1812.978999
12541,G001868425,terminal,0.030797,0.002090482,14.73200635
12542,  ,internal,0.053708,2.82E-06,19075.15272
12543,G001868205,terminal,0.498017,0.007530949,66.12938245
12544,  ,internal,0.332214,3.00E-06,110800.7871
12545,  ,internal,0.023703,0.00288605,8.212954285
12546,G001869305,terminal,0.152857,0.006869012,22.25312623
12547,  ,internal,0.168575,2.66E-06,63343.10299
12548,G001870005,terminal,0.154454,0.008270348,18.67563538
12549,  ,internal,0.008607,2.13E-06,4045.59342
12550,G000725025,terminal,0.022078,0.004314823,5.116780349
12551,G000725035,terminal,0.009929,0.003193173,3.109446699
12552,  ,internal,0.001811,2.60E-06,697.8267571
12553,G001868195,terminal,0.13029,0.000108345,1202.546308
12554,  ,internal,0.139371,5.37E-05,2596.407494
12555,  ,internal,0.026481,2.72E-06,9727.793696
12556,G001867975,terminal,0.160556,0.002434322,65.95512557
12557,G001868545,terminal,0.050865,0.007483707,6.796765656
12558,  ,internal,0.033917,2.42E-06,14031.52408
12559,G001869735,terminal,0.118869,0.007069389,16.81460684
12560,  ,internal,0.157032,2.85E-06,55058.37804
12561,G001868225,terminal,0.10976,0.005098629,21.5273578
12562,  ,internal,0.012714,2.83E-06,4489.40678
12563,G001868055,terminal,0.033422,0.007114868,4.697486811
12564,  ,internal,0.014497,0.000122634,118.2138352
12565,  ,internal,0.013962,2.86E-06,4878.918126
12566,G001868805,terminal,0.000807,2.58E-06,312.2340014
12567,G000309425,terminal,0.001083,2.58E-06,419.0203513
12568,  ,internal,0.001296,2.10E-06,617.3192341
12569,G001868115,terminal,0.154627,0.003681414,42.00207339
12570,  ,internal,0.053945,0.001385764,38.92798766
12571,G001867535,terminal,0.003857,2.58E-06,1492.300549
12572,  ,internal,0.00458,2.34E-06,1959.106853
12573,G001868105,terminal,1.677986,5.34E-05,31398.02853
12574,  ,internal,1.274771,0.005559726,229.2866756
12575,G001867465,terminal,0.091024,0.002959998,30.75137732
12576,  ,internal,0.026303,0.001371883,19.1729206
12577,G001869655,terminal,0.005178,2.58E-06,2003.404782
12578,  ,internal,0.006666,2.17E-06,3068.071984
12579,G000286115,terminal,0.08244,2.58E-06,31896.61843
12580,  ,internal,0.066449,2.48E-06,26748.65148
12581,G001939485,terminal,0.264446,0.004788446,55.22584758
12582,G001869945,terminal,0.06007,0.003786702,15.86340664
12583,  ,internal,0.062029,2.01E-06,30877.09692
12584,G001868275,terminal,0.049088,0.003963555,12.3848417
12585,  ,internal,0.07227,2.13E-06,33971.04447
12586,  ,internal,0.044424,5.31E-05,837.3055589
12587,  ,internal,0.020889,0.002666331,7.834361738
12588,G001867525,terminal,0.01781,0.006296973,2.828343213
12589,  ,internal,0.031271,0.001864595,16.77093777
12590,G000286215,terminal,0.051619,0.009774525,5.280972517
12591,  ,internal,0.041475,0.000668086,62.08037744
12592,G000014385,terminal,0.021592,0.013843142,1.559761471
12593,  ,internal,0.037509,0.009524421,3.938192355
12594,G000762045,terminal,0.051239,0.003286668,15.58995358
12595,  ,internal,0.243035,0.068984123,3.523057058
12596,G000241055,terminal,0.012495,0.081043862,0.154175772
12597,  ,internal,0.563712,0.19395697,2.906376607
12598,G000787735,terminal,0.026678,0.003568983,7.474957924
12599,G001541125,terminal,0.022748,0.000363797,62.52939484
12600,  ,internal,0.053896,0.008989858,5.995200636
12601,G000014445,terminal,0.055969,0.001120433,49.95301816
12602,  ,internal,0.070994,0.005855927,12.12344389
12603,G000512955,terminal,0.00074,0.000364372,2.030889834
12604,G001886915,terminal,0.000469,0.00083,0.565059969
12605,  ,internal,0.001608,0.00189043,0.850600173
12606,G000234825,terminal,0.082949,0.001600467,51.82801066
12607,  ,internal,0.114361,0.002258498,50.63586956
12608,  ,internal,0.007038,0.004515775,1.558536429
12609,G001047695,terminal,0.047754,0.015404543,3.099994532
12610,  ,internal,0.049727,0.005995166,8.294515395
12611,G000756355,terminal,0.042234,0.005891773,7.168300125
12612,  ,internal,0.169139,0.054470481,3.105149736
12613,G000686505,terminal,0.05353,0.052650665,1.01670131
12614,  ,internal,0.087543,0.015875124,5.514476646
12615,G000092505,terminal,0.028991,0.005524253,5.247949551
12616,G000219785,terminal,0.026556,0.002187088,12.1421715
12617,  ,internal,0.157937,0.04746525,3.327423747
12618,G000196855,terminal,0.024264,0.05127785,0.473186768
12619,  ,internal,0.094055,0.017321332,5.430009718
12620,G000026405,terminal,0.069647,0.050953418,1.366875921
12621,G001698145,terminal,0.037525,0.067616873,0.554965032
12622,  ,internal,0.038446,0.023323748,1.648362848
12623,  ,internal,0.031233,0.013288157,2.350438869
12624,G000300135,terminal,0.063745,0.060641525,1.051177392
12625,  ,internal,0.107944,0.019837737,5.44134657
12626,  ,internal,0.147113,0.03725593,3.948713668
12627,G000165675,terminal,0.167806,0.102555628,1.6362437
12628,  ,internal,0.047148,0.030977234,1.522021003
12629,G001047095,terminal,0.220951,2.00E-06,110299.0216
12630,G001438695,terminal,0.220837,0.00060359,365.8724687
12631,  ,internal,0.308995,0.001388367,222.5599971
12632,G000185045,terminal,0.024427,0.004955093,4.929675884
12633,  ,internal,0.131848,0.046141674,2.857460283
12634,G900112405,terminal,0.026205,0.032667261,0.802179288
12635,  ,internal,0.171992,0.056117287,3.064866608
12636,G001047115,terminal,0.006236,2.21E-06,2822.485743
12637,G900108455,terminal,0.006236,2.58E-06,2412.752457
12638,  ,internal,0.088074,0.026115011,3.37254312
12639,G001047135,terminal,0.061941,0.030475207,2.032504632
12640,  ,internal,0.027339,0.047941725,0.570254825
12641,  ,internal,0.242849,0.081129818,2.993338409
12642,G900096935,terminal,0.097062,0.095596344,1.015331717
12643,  ,internal,0.164365,0.059349557,2.769439388
12644,  ,internal,0.356255,0.07130341,4.996324895
12645,  ,internal,0.228196,0.061702705,3.698314391
12646,G000320345,terminal,0.027943,0.001955237,14.29136358
12647,G000732905,terminal,0.001876,2.58E-06,725.8376538
12648,  ,internal,0.002677,0.001163311,2.301190112
12649,G000750515,terminal,0.050035,5.56E-05,900.4396471
12650,  ,internal,0.075942,0.000930114,81.64809116
12651,G000750535,terminal,0.078032,0.002652604,29.41713346
12652,  ,internal,0.390566,0.12400666,3.149556652
12653,G001436865,terminal,0.03663,0.005148394,7.114839808
12654,G000420365,terminal,0.033044,0.003799694,8.696490685
12655,  ,internal,0.21636,0.098117123,2.205119696
12656,  ,internal,0.036906,0.022750005,1.622241402
12657,G001437355,terminal,0.026375,0.070589347,0.373639947
12658,G001437425,terminal,0.025762,0.062256816,0.413802081
12659,  ,internal,0.181762,0.064865562,2.802134068
12660,  ,internal,0.156622,0.043065353,3.636844656
12661,G000239955,terminal,0.036281,0.000910347,39.85403368
