method,taxa,rtt
caml,G000523535,1.817052374
caml,G000019705,1.814974771
caml,G000019685,1.811606566
caml,G000445425,1.826851971
caml,G001936255,1.814572757
caml,G000568755,1.828545955
caml,G000568735,1.800719335
caml,G000012085,1.796959631
caml,G000568795,1.789032532
caml,G000568675,1.789594569
caml,G000568775,1.796069614
caml,G000956315,1.789289082
caml,G001660005,1.789712183
caml,G001598195,1.789638051
caml,G000012065,1.789614382
caml,G000222305,1.783156343
caml,G000008685,1.776940622
caml,G000502095,1.812085229
caml,G000739475,1.785394793
caml,G000181895,1.792229902
caml,G000304735,1.787744249
caml,G000300045,1.786780128
caml,G000691545,1.786780128
caml,G000714705,1.786657852
caml,G000501755,1.820172465
caml,G001922545,1.787363312
caml,G000501735,1.793166479
caml,G000501915,1.794982335
caml,G000501895,1.797722903
caml,G000501215,1.812636719
caml,G000500975,1.808709732
caml,G000501615,1.811374434
caml,G000501235,1.801381257
caml,G000501155,1.810420849
caml,G000501695,1.801222586
caml,G000501875,1.827259168
caml,G000501275,1.817371354
caml,G000501595,1.809818869
caml,G000501015,1.801857608
caml,G000501675,1.801100592
caml,G001829255,1.46114836
caml,G001829425,1.494377529
caml,G001604265,1.72259192
caml,G001940825,1.656087074
caml,G000208385,1.608496524
caml,G001604275,1.490764336
caml,G000236685,1.58358846
caml,G001604325,1.775037244
caml,G000190435,1.6451354
caml,G001603115,1.670976025
caml,G000147075,1.438234838
caml,G000184345,1.43691544
caml,G000426705,1.584581238
caml,G000143985,1.54129494
caml,G001749745,1.469803038
caml,G000507245,1.612168214
caml,G000758165,1.568326608
caml,G000242595,1.638390633
caml,G000373545,1.719735601
caml,G900156105,1.708703987
caml,G001830645,1.584641327
caml,G001603165,1.552641719
caml,G001896565,1.546597887
caml,G000219725,1.438725693
caml,G001830155,1.56849192
caml,G000214355,1.5257606
caml,G000214375,1.550853049
caml,G000297095,1.545097603
caml,G001604425,1.618908073
caml,G001604385,1.575158027
caml,G000447675,1.751890571
caml,G000008185,1.751997044
caml,G000755145,1.756870473
caml,G000008605,2.054465014
caml,G000513775,1.766545306
caml,G000413035,1.732424221
caml,G000412995,1.728928627
caml,G000468055,1.711300876
caml,G000413055,1.677122681
caml,G001604355,1.586185886
caml,G000212415,1.586946175
caml,G001028545,1.937345111
caml,G001028605,1.922112845
caml,G001028525,1.923271434
caml,G001028585,1.896287454
caml,G001603145,1.67972711
caml,G000195275,1.79254695
caml,G000255555,1.822841447
caml,G000413015,1.792678535
caml,G000464455,1.802505211
caml,G000468115,1.803153388
caml,G000619925,1.792130652
caml,G000421345,1.822104941
caml,G900113965,1.834740255
caml,G900111035,1.84996935
caml,G001784175,1.421322244
caml,G001800015,1.436377646
caml,G000020145,1.598143934
caml,G001799575,1.470091075
caml,G001799775,1.467882675
caml,G001800375,1.491145564
caml,G001800245,1.503651616
caml,G001871115,1.574446952
caml,G001799795,1.574193535
caml,G001799745,1.543561954
caml,G001799565,1.533488788
caml,G001799915,1.546515371
caml,G001800565,1.279949433
caml,G001800635,1.285768671
caml,G001799555,1.358295502
caml,G001799975,1.409294192
caml,G001800095,1.434248718
caml,G001799925,1.444965513
caml,G001871125,1.349152586
caml,G001800325,1.383099473
caml,G001800495,1.395059725
caml,G001027545,1.43994049
caml,G001800525,1.295093547
caml,G001800355,1.299259297
caml,G001800205,1.302293082
caml,G001800425,1.311115343
caml,G001800455,1.3136721
caml,G001800315,1.290446672
caml,G001800235,1.290796045
caml,G001800475,1.288159429
caml,G001774505,1.523402192
caml,G000404445,1.470169326
caml,G001304075,1.377542556
caml,G000372285,1.325038314
caml,G000401015,1.481481568
caml,G000406005,1.312745609
caml,G000405125,1.487588604
caml,G000402275,1.532216075
caml,G000405145,1.517486931
caml,G000380785,1.474162112
caml,G000493945,1.470451811
caml,G001778315,1.40817476
caml,G001873945,1.334741209
caml,G001730085,1.541561579
caml,G001871865,1.513366158
caml,G001804005,1.4593165
caml,G000405945,1.39142046
caml,G001804155,1.430232064
caml,G001804205,1.376073989
caml,G001804055,1.365058761
caml,G001804315,1.493899557
caml,G001804105,1.512126162
caml,G001804225,1.503475615
caml,G001804125,1.349247763
caml,G001872105,1.468619611
caml,G001874025,1.406774752
caml,G001873045,1.364538255
caml,G001805805,1.331832029
caml,G001803975,1.350495337
caml,G001871815,1.389502655
caml,G001872775,1.363803236
caml,G001804045,1.521098129
caml,G001804165,1.434463001
caml,G001804305,1.401473093
caml,G001804255,1.410324604
caml,G001804065,1.408606131
caml,G001805365,1.412279501
caml,G001805375,1.502448122
caml,G001804395,1.531787207
caml,G001805565,1.602861885
caml,G001805855,1.569274565
caml,G001805895,1.513882275
caml,G001805765,1.388701323
caml,G001804445,1.348048595
caml,G001806075,1.356300474
caml,G001806055,1.408547132
caml,G001805575,1.407862275
caml,G001805605,1.407729637
caml,G001805775,1.411122811
caml,G001805845,1.413362556
caml,G001828445,1.398000973
caml,G001302825,1.313855625
caml,G001828545,1.326704851
caml,G001828415,1.337573203
caml,G001824605,1.369983996
caml,G001723765,1.34285887
caml,G000315095,1.365899431
caml,G001830285,1.385886653
caml,G000949635,1.354868567
caml,G000296795,1.386004109
caml,G001828535,1.397101453
caml,G001828635,1.385910669
caml,G001828645,1.409151957
caml,G001825655,1.389619896
caml,G001830315,1.397255307
caml,G001824485,1.43218361
caml,G001825635,1.412863148
caml,G000284115,1.648121281
caml,G001303695,1.453434174
caml,G002007645,1.458784717
caml,G001999965,1.621371578
caml,G001997385,1.689588281
caml,G001824635,1.568576272
caml,G001825665,1.56010263
caml,G001825715,1.586071311
caml,G001824685,1.721006446
caml,G001603075,1.582691134
caml,G001824645,1.605278474
caml,G001303465,1.641009011
caml,G001304275,1.641527523
caml,G001824675,1.681134331
caml,G001828345,1.629761343
caml,G000171775,1.584127072
caml,G000255705,1.556959107
caml,G000186345,1.537653207
caml,G000242455,1.482971631
caml,G001610895,1.557223519
caml,G001956985,1.510100942
caml,G000255655,1.505082716
caml,G000092105,1.557129191
caml,G001707835,1.562940657
caml,G000181475,1.561047546
caml,G001983935,1.616281102
caml,G000165715,1.571898249
caml,G900113665,1.56062553
caml,G001828265,1.564780332
caml,G001464525,1.554308618
caml,G000153105,1.561304872
caml,G000025185,1.554279158
caml,G001642875,1.751146272
caml,G001610875,1.719887898
caml,G001642915,1.701216588
caml,G000346295,1.78417231
caml,G001642955,1.832655503
caml,G000346505,1.823001569
caml,G000346425,1.817216978
caml,G001027925,1.832679801
caml,G000346315,1.845235149
caml,G000338295,1.839206239
caml,G000304635,1.83852068
caml,G000330745,1.836177874
caml,G000196115,1.841717419
caml,G000195185,1.835639535
caml,G000170755,1.66376034
caml,G001603055,1.507837739
caml,G001803205,1.612394243
caml,G001803225,1.534091488
caml,G001804785,1.517715287
caml,G001017655,1.483702084
caml,G001804885,1.469121565
caml,G001803255,1.579326346
caml,G001803285,1.539587284
caml,G001803315,1.539603376
caml,G000155695,1.513723206
caml,G001746835,1.503890485
caml,G000019965,1.534118645
caml,G001580015,1.634823301
caml,G000972765,1.586124435
caml,G000171235,1.610543922
caml,G000242935,1.589287631
caml,G001604585,1.586386954
caml,G000438015,1.768892453
caml,G001831055,1.739538114
caml,G001872735,1.647496058
caml,G001439535,1.544731272
caml,G000025905,1.534842903
caml,G000382665,1.793107423
caml,G000383755,1.821844895
caml,G000382685,1.810224643
caml,G001604625,1.651248444
caml,G001604605,1.690859141
caml,G000172555,1.336012284
caml,G000383715,1.48529478
caml,G000385295,1.596539562
caml,G001438005,1.580052593
caml,G000526255,1.667100663
caml,G000379365,1.676867784
caml,G000019665,1.714393608
caml,G000817245,1.720566796
caml,G000953475,1.717415074
caml,G001318295,1.627773883
caml,G001613545,1.414785144
caml,G000173075,1.400382288
caml,G001917935,1.618581507
caml,G001914855,1.568203846
caml,G001914875,1.553880063
caml,G001919485,1.523898573
caml,G000172155,1.470640265
caml,G000428305,1.769617035
caml,G000739615,1.584322295
caml,G900141815,1.665693952
caml,G000378105,1.74265415
caml,G000383735,1.745180489
caml,G000264625,1.775169191
caml,G000285795,1.829102848
caml,G000264605,1.801652597
caml,G900097105,1.760299161
caml,G001683795,1.768081275
caml,G001647615,1.757437945
caml,G001580195,1.753059393
caml,G001578645,1.753059539
caml,G000437075,1.762119477
caml,G000020225,1.779898603
caml,G000723745,1.790300274
caml,G000436395,1.790108943
caml,G001940945,1.79470199
caml,G001917295,1.784299063
caml,G000980515,1.807238178
caml,G001794905,1.850147143
caml,G000750955,1.711264675
caml,G000092785,1.694650244
caml,G001618265,1.692330178
caml,G000829755,1.707178246
caml,G001897185,1.798933253
caml,G000756735,1.796269345
caml,G001897225,1.703788728
caml,G000813665,1.741824081
caml,G000253035,1.742687481
caml,G001545115,1.708417203
caml,G000011565,1.800588209
caml,G001499655,1.738548225
caml,G000751535,1.738312335
caml,G001794935,1.670473275
caml,G001794895,1.709105557
caml,G001796285,1.709107474
caml,G001796235,1.709110946
caml,G001796255,1.709112483
caml,G001794865,1.709112643
caml,G000237205,1.701636827
caml,G001464115,1.648852224
caml,G001796105,1.777791621
caml,G001796095,1.788317193
caml,G001796275,1.766058289
caml,G001796175,1.769867331
caml,G001796185,1.774147317
caml,G001796315,1.770394602
caml,G001796065,1.785882491
caml,G000008725,1.794358109
caml,G000068585,1.79402766
caml,G000493885,1.827090655
caml,G000174995,1.806840612
caml,G000830965,1.806342195
caml,G000700865,1.806345293
caml,G000700925,1.806345293
caml,G000700845,1.806345293
caml,G000700885,1.806346293
caml,G000700905,1.806346293
caml,G001625535,1.880379292
caml,G000470765,1.880997841
caml,G001469535,1.88038624
caml,G001625515,1.880531519
caml,G001466415,1.881476322
caml,G000204135,1.881299962
caml,G000508025,1.881698885
caml,G000508005,1.881713581
caml,G000508065,1.881045522
caml,G000470825,1.881512447
caml,G000470805,1.881494796
caml,G000516655,1.863813376
caml,G000024145,1.862922976
caml,G000011165,1.864572151
caml,G001007125,1.864218994
caml,G000091085,1.864218985
caml,G000007205,1.864158997
caml,G001007045,1.86428027
caml,G000008745,1.864399628
caml,G001007085,1.864401628
caml,G001007065,1.864401628
caml,G001007105,1.864403577
caml,G001007145,1.864404577
caml,G001007025,1.864404577
caml,G000454725,1.834709549
caml,G000417695,1.834709711
caml,G000583875,1.87680338
caml,G002007725,1.878491107
caml,G000471025,1.878022244
caml,G000007605,1.822568783
caml,G000009945,1.825933091
caml,G000298495,1.816335287
caml,G001401475,1.814985948
caml,G000298555,1.815334089
caml,G000298535,1.8186073
caml,G001401455,1.820491889
caml,G000786005,1.818466925
caml,G000317995,1.817214047
caml,G001401485,1.817855502
caml,G000298435,1.817564572
caml,G000417845,1.839489719
caml,G000298475,1.817152254
caml,G000298415,1.817800845
caml,G000338695,1.817082526
caml,G000298455,1.81782219
caml,G000298515,1.814833081
caml,G000298375,1.8169972
caml,G000204175,1.815293526
caml,G001401465,1.815699572
caml,G000687395,1.8157581
caml,G000204255,1.815703835
caml,G000687415,1.815705928
caml,G000191925,1.815705928
caml,G000270445,1.815699182
caml,G001714565,1.81564742
caml,G001736045,1.815705899
caml,G001714575,1.815705899
caml,G000415565,1.815649785
caml,G000270425,1.815821685
caml,G001736055,1.815706831
caml,G001714585,1.815706831
caml,G000211155,1.81571114
caml,G000270385,1.815825203
caml,G000270405,1.815709567
caml,G000415685,1.81571183
caml,G000417585,1.815656929
caml,G001563055,1.815656929
caml,G001875255,1.62933007
caml,G001777945,1.345774911
caml,G001304335,1.388161935
caml,G001304185,1.294473475
caml,G001303705,1.28558832
caml,G001302835,1.323950149
caml,G001412365,1.684946834
caml,G001508335,1.570197339
caml,G001508575,1.565996063
caml,G002010615,1.608487961
caml,G001303225,1.503911245
caml,G001303785,1.505861784
caml,G001304255,1.663218407
caml,G000980765,1.788752781
caml,G000980745,1.752823614
caml,G000980735,1.71120828
caml,G002011615,1.548467068
caml,G002010635,1.564387156
caml,G002011635,1.719557017
caml,G002011675,1.651017584
caml,G002010655,1.576061075
caml,G001577135,1.564799211
caml,G000404745,1.486478162
caml,G000397885,1.425787123
caml,G000146065,1.540403762
caml,G001603745,1.580643325
caml,G001412425,1.493615716
caml,G000494005,1.569689312
caml,G000402415,1.569688491
caml,G001577125,1.539943353
caml,G001577185,1.527928434
caml,G001780165,1.408226189
caml,G001780795,1.428071201
caml,G001780825,1.368917608
caml,G001780805,1.393950886
caml,G001802045,1.517153814
caml,G001918595,1.56161589
caml,G001918525,1.554948037
caml,G001920195,1.457482803
caml,G001919145,1.549121383
caml,G000522985,1.460254528
caml,G000010305,1.583755514
caml,G000695095,1.580140638
caml,G001789275,1.467135691
caml,G000474745,1.680108047
caml,G001462255,1.561793933
caml,G001045525,1.49180833
caml,G001462235,1.626476502
caml,G001462245,1.647225863
caml,G001462225,1.682805584
caml,G001873075,1.705233739
caml,G001462345,1.627668972
caml,G001603875,1.627668972
caml,G900142455,1.69656929
caml,G900142505,1.720433727
caml,G900142465,1.722786441
caml,G900129715,1.726591336
caml,G900143015,1.747991958
caml,G900142485,1.745639241
caml,G000146505,1.746974494
caml,G000024665,1.74693712
caml,G900129735,1.748304829
caml,G900142475,1.751972635
caml,G001462305,1.762435061
caml,G001603905,1.764277862
caml,G900142545,1.763087051
caml,G900142495,1.754410605
caml,G001603925,1.760557745
caml,G001462315,1.760557745
caml,G000403035,1.43776598
caml,G000478645,1.45527611
caml,G001304015,1.308616352
caml,G001302725,1.322773771
caml,G001304315,1.30398451
caml,G001304155,1.291561631
caml,G001773425,1.307131159
caml,G001775405,1.306631875
caml,G001775365,1.369471684
caml,G001773465,1.495329706
caml,G001779875,1.656908981
caml,G001304035,1.460973329
caml,G001886815,1.361426741
caml,G001771055,1.375613869
caml,G002011685,1.266350653
caml,G001771235,1.401427981
caml,G001643615,1.438602328
caml,G000402455,1.580013748
caml,G001577215,1.594187036
caml,G001508355,1.572682762
caml,G001509335,1.549714369
caml,G001872685,1.471289342
caml,G000405805,1.73757289
caml,G001626695,1.574682357
caml,G001626755,1.605579664
caml,G001626685,1.58768096
caml,G001626655,1.583246983
caml,G000402795,1.917716418
caml,G000402755,1.906901247
caml,G000375825,1.702701086
caml,G001626675,1.613557927
caml,G001626845,1.643872505
caml,G001577025,1.613733516
caml,G001576985,1.811111769
caml,G001804565,1.599644706
caml,G001302225,1.566743554
caml,G001567175,1.660959719
caml,G001899175,1.553385125
caml,G001567545,1.438580405
caml,G001871325,1.465909328
caml,G000258405,1.434607483
caml,G001802895,1.580560936
caml,G001873185,1.480157615
caml,G001802785,1.540682455
caml,G001802865,1.512749334
caml,G001802995,1.634718994
caml,G001803075,1.524461541
caml,G001804545,1.5091386
caml,G001802205,1.515218229
caml,G001802795,1.512601945
caml,G001804605,1.488652163
caml,G001516025,1.500934502
caml,G000279145,1.497587764
caml,G001803365,1.554502168
caml,G001804635,1.570433033
caml,G001802805,1.568729264
caml,G001804665,1.559989681
caml,G001803025,1.56335809
caml,G001803105,1.54661442
caml,G001803345,1.548389762
caml,G001803165,1.553939878
caml,G001919105,1.452601171
caml,G001802215,1.451386143
caml,G001804555,1.430225665
caml,G001804625,1.431301373
caml,G001442855,1.338529451
caml,G001536065,1.382427721
caml,G001536105,1.393710002
caml,G001442845,1.382353921
caml,G001485645,1.382353566
caml,G001536165,1.442331878
caml,G001536125,1.431767211
caml,G001536045,1.475164891
caml,G001536185,1.438176036
caml,G001536085,1.41797175
caml,G001442935,1.41797175
caml,G001458535,1.423129452
caml,G001536205,1.417451083
caml,G001458575,1.42471832
caml,G001536005,1.438334163
caml,G001536025,1.442358891
